enzyme_key,enzyme_name,enzyme_family,stage,target_class,anchor_hit,source_evidence,evidence_class,species,substrate,product,kinetic_records,median_parameter,pH_median,temp_median,uniprot_count,organism_count,site_types,plant_like_records,stage_assigned,stage_index,kinetic_evidence_score,organism_evidence_score,plant_context_score,anchor_score,structure_score,natural_inhibitor_evidence_score,crop_selectivity_margin,uncertainty_penalty,pathway_essentiality_score,criticality_score_formula,trajectory_peak,trajectory_curvature_max,trajectory_critical_t,enzyme_state_text,enzyme_state_cluster
1.4.3.4,EC 1.4.3.4,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,benzylamine,,20.0,0.515,7.5,25.0,3.0,2.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,3.044522437723423,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.23437028507655136,0.55,0.42679096784732606,0.39948597341111386,18.491717541643652,0.36363636363636365,EC 1.4.3.4 1 benzylamine kinetic_ec_record unassigned_stage,4
1.4.3.4,EC 1.4.3.4,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,dopamine,,1.0,0.249,,11.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.4.3.4 1 dopamine kinetic_ec_record unassigned_stage,6
1.4.3.4,EC 1.4.3.4,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,kynuramine,,15.0,0.17,7.5,27.5,3.0,2.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.772588722239781,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.25068630800556985,0.55,0.4147171108798524,0.3881845709287558,17.96858943092741,0.36363636363636365,EC 1.4.3.4 1 kynuramine kinetic_ec_record unassigned_stage,4
1.4.3.4,EC 1.4.3.4,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,p-nitrobenzylamine,,6.0,0.305,7.5,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.9459101490553132,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3124509756398829,0.55,0.37630962877640767,0.35223430128796707,16.304495380097595,0.36363636363636365,EC 1.4.3.4 1 p-nitrobenzylamine kinetic_ec_record unassigned_stage,7
1.4.3.4,EC 1.4.3.4,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,p-nitrophenylethylamine,,10.0,1.01,7.5,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.3978952727983707,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.28533186821529943,0.55,0.39637776827059945,0.3710185325495225,17.173994491066708,0.36363636363636365,EC 1.4.3.4 1 p-nitrophenylethylamine kinetic_ec_record unassigned_stage,4
1.4.3.4,EC 1.4.3.4,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,p-trifluoromethyl-benzylamine,,8.0,1.33,7.5,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.1972245773362196,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.29737210994302843,0.55,0.38746798939207994,0.3626787785333681,16.787957468748505,0.36363636363636365,EC 1.4.3.4 1 p-trifluoromethyl-benzylamine kinetic_ec_record unassigned_stage,7
1.4.3.4,EC 1.4.3.4,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,p-tyramine,,1.0,0.0215,,,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.4.3.4 1 p-tyramine kinetic_ec_record unassigned_stage,6
1.4.3.4,EC 1.4.3.4,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,phenethylamine,,1.0,1.481,,11.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.4.3.4 1 phenethylamine kinetic_ec_record unassigned_stage,6
1.4.3.4,EC 1.4.3.4,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,serotonin,,11.0,0.51,7.2,30.0,3.0,2.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.4849066497880004,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.2679472323526767,0.55,0.40194402686299335,0.3762286761550823,17.415165671828703,0.36363636363636365,EC 1.4.3.4 1 serotonin kinetic_ec_record unassigned_stage,4
1.4.3.5,EC 1.4.3.5,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,pyridoxine 5'-phosphate,,74.0,0.0175,7.6,37.0,2.0,2.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,4.31748811353631,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.15799234452777813,0.55,0.48331064385341826,0.4523896651177564,20.940564783002678,0.36363636363636365,EC 1.4.3.5 1 pyridoxine 5'-phosphate kinetic_ec_record unassigned_stage,5
1.4.4.2,EC 1.4.4.2,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,glycine,,1.0,0.0003,7.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.4.4.2 1 glycine kinetic_ec_record unassigned_stage,6
1.4.7.1,EC 1.4.7.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,2-oxoglutarate,,1.0,0.04,8.0,,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.4.7.1 1 2-oxoglutarate kinetic_ec_record unassigned_stage,6
1.4.7.1,EC 1.4.7.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,L-glutamine,,1.0,1.3,8.0,,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.4.7.1 1 L-glutamine kinetic_ec_record unassigned_stage,6
1.4.99.6,EC 1.4.99.6,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-Lysine,,3.0,141.0,8.7,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.3862943611198906,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.34602792291600826,0.55,0.35146268779207496,0.3289770040319356,15.22794351028265,0.36363636363636365,EC 1.4.99.6 1 D-Lysine kinetic_ec_record unassigned_stage,1
1.4.99.6,EC 1.4.99.6,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-arginine,,9.0,23.0,8.7,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,2.302585092994046,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.29105047900355885,0.55,0.39214599628728747,0.36705749851327263,16.990643065869634,0.36363636363636365,EC 1.4.99.6 1 D-arginine kinetic_ec_record unassigned_stage,4
1.4.99.6,EC 1.4.99.6,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-histidine,,3.0,9.83869910099908,8.7,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.3862943611198906,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.34602792291600826,0.55,0.35146268779207496,0.3289770040319356,15.22794351028265,0.36363636363636365,EC 1.4.99.6 1 D-histidine kinetic_ec_record unassigned_stage,1
1.4.99.6,EC 1.4.99.6,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-leucine,,6.0,5.5,8.7,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.9459101490553132,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3124509756398829,0.55,0.37630962877640767,0.35223430128796707,16.304495380097595,0.36363636363636365,EC 1.4.99.6 1 D-leucine kinetic_ec_record unassigned_stage,7
1.4.99.6,EC 1.4.99.6,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-methionine,,3.0,154.0,8.7,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.3862943611198906,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.34602792291600826,0.55,0.35146268779207496,0.3289770040319356,15.22794351028265,0.36363636363636365,EC 1.4.99.6 1 D-methionine kinetic_ec_record unassigned_stage,1
1.4.99.6,EC 1.4.99.6,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-phenylalanine,,2.0,43.0,8.7,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.4.99.6 1 D-phenylalanine kinetic_ec_record unassigned_stage,1
1.4.99.6,EC 1.4.99.6,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,D-tyrosine,,2.0,11.9,8.7,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.4.99.6 1 D-tyrosine kinetic_ec_record unassigned_stage,1
1.5.1.15,EC 1.5.1.15,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NAD+,,5.0,1.99,7.3,,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.791759469228055,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3217000164295184,0.55,0.3694653385920774,0.3458278912826518,16.007950489515576,0.36363636363636365,EC 1.5.1.15 1 NAD+ kinetic_ec_record unassigned_stage,7
1.5.1.15,EC 1.5.1.15,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADP+,,6.0,0.5415,7.3,,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.9459101490553132,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3124509756398829,0.55,0.37630962877640767,0.35223430128796707,16.304495380097595,0.36363636363636365,EC 1.5.1.15 1 NADP+ kinetic_ec_record unassigned_stage,7
1.5.1.2,EC 1.5.1.2,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,1-pyrroline-5-carboxylate,,5.0,2.887,7.5,37.0,2.0,1.0,Apo site;Substrate+Cofactor,0.0,unassigned_stage,3.0,1.791759469228055,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3217000164295184,0.55,0.3694653385920774,0.3458278912826518,16.007950489515576,0.36363636363636365,EC 1.5.1.2 1 1-pyrroline-5-carboxylate kinetic_ec_record unassigned_stage,7
1.5.1.2,EC 1.5.1.2,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"3,4-dehydro-L-proline",,2.0,5.0705,,,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,"EC 1.5.1.2 1 3,4-dehydro-L-proline kinetic_ec_record unassigned_stage",1
1.5.1.2,EC 1.5.1.2,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADH,,4.0,0.144429913799046,7.5,37.0,2.0,1.0,Apo site;Substrate+Cofactor,0.0,unassigned_stage,3.0,1.6094379124341003,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3326393098371556,0.55,0.3613702614704259,0.3382507164888829,15.657212327538,0.36363636363636365,EC 1.5.1.2 1 NADH kinetic_ec_record unassigned_stage,7
1.5.1.2,EC 1.5.1.2,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADPH,,6.0,0.237804985839177,7.5,37.0,2.0,1.0,Apo site;Substrate+Cofactor,0.0,unassigned_stage,3.0,1.9459101490553132,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3124509756398829,0.55,0.37630962877640767,0.35223430128796707,16.304495380097595,0.36363636363636365,EC 1.5.1.2 1 NADPH kinetic_ec_record unassigned_stage,7
1.5.1.20,EC 1.5.1.20,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"(6R)-5,10-methylenetetrahydrofolate",,1.0,0.18,7.0,50.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,"EC 1.5.1.20 1 (6R)-5,10-methylenetetrahydrofolate kinetic_ec_record unassigned_stage",6
1.5.1.20,EC 1.5.1.20,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"5,10-methylenetetrahydrofolate",,6.0,0.015949895397031698,7.2,25.0,2.0,2.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.9459101490553132,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.3002870223966379,0.55,0.37801258223046197,0.35382830413600785,16.378279824079094,0.36363636363636365,"EC 1.5.1.20 1 5,10-methylenetetrahydrofolate kinetic_ec_record unassigned_stage",7
1.5.1.20,EC 1.5.1.20,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADH,,4.0,11.141494797805887,7.2,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.6094379124341003,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3326393098371556,0.55,0.3613702614704259,0.3382507164888829,15.657212327538,0.36363636363636365,EC 1.5.1.20 1 NADH kinetic_ec_record unassigned_stage,7
1.5.1.20,EC 1.5.1.20,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADPH,,2.0,22.883525627543936,6.6,46.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.1.20 1 NADPH kinetic_ec_record unassigned_stage,1
1.5.1.3,EC 1.5.1.3,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,10-formyl-dihydrofolate,,1.0,4.6,7.5,,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.5.1.3 1 10-formyl-dihydrofolate kinetic_ec_record unassigned_stage,6
1.5.1.3,EC 1.5.1.3,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"7,8-dihydrofolate",,197.0,1.1,7.4,25.0,10.0,11.0,Apo site;Substrate+Cofactor,0.0,unassigned_stage,3.0,5.288267030694535,2.4849066497880004,0.0,0,1.0,0.0,0.65,0.058156778664687894,0.55,0.5218580509869437,0.48847090774311486,22.610721413240647,0.36363636363636365,"EC 1.5.1.3 1 7,8-dihydrofolate kinetic_ec_record unassigned_stage",5
1.5.1.3,EC 1.5.1.3,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADP+,,2.0,18.011499999999998,7.8,25.0,1.0,1.0,Apo site,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,0.0,0.0,0.65,0.36328884726311506,0.55,0.19868960377521586,0.185977951152904,8.60869209581471,0.36363636363636365,EC 1.5.1.3 1 NADP+ kinetic_ec_record unassigned_stage,0
1.5.1.3,EC 1.5.1.3,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADPH,,96.0,0.0105,7.4,37.0,7.0,7.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,4.574710978503383,2.0794415416798357,0.0,0,1.0,0.0,0.65,0.113134095039402,0.55,0.4988508219206055,0.4669356223423552,21.613879367926295,0.36363636363636365,EC 1.5.1.3 1 NADPH kinetic_ec_record unassigned_stage,5
1.5.1.3,EC 1.5.1.3,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,dihydrofolate,,4.0,15.752,7.25,25.0,2.0,2.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.6094379124341003,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.3204753565939107,0.55,0.3630732149244802,0.3398447193369236,15.730996771519495,0.36363636363636365,EC 1.5.1.3 1 dihydrofolate kinetic_ec_record unassigned_stage,7
1.5.1.33,EC 1.5.1.33,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,dihydrobiopterin,,2.0,0.06855,5.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.1.33 1 dihydrobiopterin kinetic_ec_record unassigned_stage,1
1.5.1.37,EC 1.5.1.37,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,FAD,,2.0,2.2541,7.5,22.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.1.37 1 FAD kinetic_ec_record unassigned_stage,1
1.5.1.37,EC 1.5.1.37,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADH,,2.0,1.5765,7.5,22.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.1.37 1 NADH kinetic_ec_record unassigned_stage,1
1.5.1.5,EC 1.5.1.5,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,"5,10-methenyltetrahydrofolate",,10.0,0.242,7.6,30.0,1.0,1.0,Substrate_only,0.0,unassigned_stage,3.0,2.3978952727983707,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.28533186821529943,0.55,0.39637776827059945,0.3710185325495225,17.173994491066708,0.36363636363636365,"EC 1.5.1.5 1 5,10-methenyltetrahydrofolate kinetic_ec_record unassigned_stage",4
1.5.1.5,EC 1.5.1.5,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADP+,,6.0,1.551,7.6,30.0,1.0,1.0,Substrate_only,0.0,unassigned_stage,3.0,1.9459101490553132,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3124509756398829,0.55,0.37630962877640767,0.35223430128796707,16.304495380097595,0.36363636363636365,EC 1.5.1.5 1 NADP+ kinetic_ec_record unassigned_stage,7
1.5.1.52,EC 1.5.1.52,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,NADPH,,1.0,0.26,8.0,22.0,1.0,1.0,Substrate_only,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.5.1.52 1 NADPH kinetic_ec_record unassigned_stage,6
1.5.1.52,EC 1.5.1.52,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,glyoxylate,,54.0,3.0,8.0,22.0,1.0,1.0,Ambiguous;Substrate_only,0.0,unassigned_stage,3.0,4.007333185232471,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.1887655934692534,0.55,0.46783681158267354,0.4379058090552493,20.270124784985327,0.36363636363636365,EC 1.5.1.52 1 glyoxylate kinetic_ec_record unassigned_stage,5
1.5.1.52,EC 1.5.1.52,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,oxaloacetate,,2.0,0.83,8.0,22.0,1.0,1.0,Substrate_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.1.52 1 oxaloacetate kinetic_ec_record unassigned_stage,1
1.5.1.52,EC 1.5.1.52,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,pyruvate,,2.0,0.14450000000000002,8.0,22.0,1.0,1.0,Substrate_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.1.52 1 pyruvate kinetic_ec_record unassigned_stage,1
1.5.1.6,EC 1.5.1.6,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,10-formyltetrahydrofolate,,2.0,48.507037755323964,,30.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.1.6 1 10-formyltetrahydrofolate kinetic_ec_record unassigned_stage,1
1.5.1.7,EC 1.5.1.7,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,2-oxoglutarate,,5.0,10.0,7.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.791759469228055,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3217000164295184,0.55,0.3694653385920774,0.3458278912826518,16.007950489515576,0.36363636363636365,EC 1.5.1.7 1 2-oxoglutarate kinetic_ec_record unassigned_stage,7
1.5.1.7,EC 1.5.1.7,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,L-lysine,,5.0,96.0,7.0,25.0,1.0,1.0,Substrate+Cofactor,0.0,unassigned_stage,3.0,1.791759469228055,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3217000164295184,0.55,0.3694653385920774,0.3458278912826518,16.007950489515576,0.36363636363636365,EC 1.5.1.7 1 L-lysine kinetic_ec_record unassigned_stage,7
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,2-isopropyl-4-(methylaminomethyl)thiazole,,2.0,77.17290000000001,,37.0,1.0,1.0,Cofactor_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.3.1 1 2-isopropyl-4-(methylaminomethyl)thiazole kinetic_ec_record unassigned_stage,1
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,4-(ethylaminomethyl)pyridine,,1.0,258.4,,37.0,1.0,1.0,Cofactor_only,0.0,unassigned_stage,3.0,0.6931471805599453,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.3876167537496049,0.55,0.3206869529752134,0.30017022200754584,13.894512771951018,0.36363636363636365,EC 1.5.3.1 1 4-(ethylaminomethyl)pyridine kinetic_ec_record unassigned_stage,6
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,L-proline,,2.0,49.00015,,37.0,1.0,1.0,Cofactor_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.3.1 1 L-proline kinetic_ec_record unassigned_stage,1
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,N-Methyl-L-alanine,,2.0,0.127,,37.0,1.0,1.0,Cofactor_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.3.1 1 N-Methyl-L-alanine kinetic_ec_record unassigned_stage,1
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,N-Methyl-L-leucine,,2.0,84.27685,,37.0,1.0,1.0,Cofactor_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.3.1 1 N-Methyl-L-leucine kinetic_ec_record unassigned_stage,1
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,N-methyl-D-proline,,2.0,162.2524,,37.0,1.0,1.0,Cofactor_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.3.1 1 N-methyl-D-proline kinetic_ec_record unassigned_stage,1
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,N-methyl-L-aspartate,,2.0,122.36475,,37.0,1.0,1.0,Cofactor_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.3.1 1 N-methyl-L-aspartate kinetic_ec_record unassigned_stage,1
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,N-methyl-L-phenylalanine,,2.0,88.9045,,37.0,1.0,1.0,Cofactor_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.3.1 1 N-methyl-L-phenylalanine kinetic_ec_record unassigned_stage,1
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,N-methyl-L-tryptophan,,2.0,68.25225,,37.0,1.0,1.0,Cofactor_only,0.0,unassigned_stage,3.0,1.0986122886681098,0.6931471805599453,0.0,0,1.0,0.0,0.65,0.36328884726311506,0.55,0.3386896037752159,0.3170211092582621,14.674519751183945,0.36363636363636365,EC 1.5.3.1 1 N-methyl-L-tryptophan kinetic_ec_record unassigned_stage,1
1.5.3.1,EC 1.5.3.1,1,unassigned_stage,kinetic_ec_record,0,SKiD,real_evidence,,sarcosine,,10.0,60.21659088146995,8.0,37.0,2.0,2.0,Cofactor_only;Substrate+Cofactor,0.0,unassigned_stage,3.0,2.3978952727983707,1.0986122886681098,0.0,0,1.0,0.0,0.65,0.2731679149720545,0.55,0.39808072172465375,0.3726125353975632,17.247778935048203,0.36363636363636365,EC 1.5.3.1 1 sarcosine kinetic_ec_record unassigned_stage,4
